,date,qty,total,cost
1696,2019-03-08,1915.2900000000002,950.0930000000001,496.05699398002395
1697,2019-03-09,1518.9929999999997,766.176,504.3973211199789
1673,2019-03-11,1742.0000000000002,866.6190000000001,497.4850746268657
1674,2019-03-12,1632.81,844.43,517.1636626429284
1675,2019-03-13,1510.4909999999998,806.0599999999996,533.6410478447073
1676,2019-03-14,1616.554999999999,848.4459999999993,524.848211165101
1677,2019-03-15,1959.9199999999998,1002.1099999999999,511.3014816931303
1678,2019-03-16,2020.780000000001,1000.2559999999997,494.98510476152734
1679,2019-03-18,2223.7300000000005,1184.0339999999997,532.4540299406849
1680,2019-03-19,2135.989999999999,1137.0479999999993,532.3283348704815
1682,2019-03-20,1744.1519999999998,960.8239999999998,550.8831799063385
1683,2019-03-21,1748.615,949.0339999999999,542.7346785884828
1684,2019-03-22,1701.2000000000007,962.2900000000001,565.6536562426521
1685,2019-03-23,1387.4299999999987,805.8699999999999,580.836510670809
1686,2019-03-25,2282.484999999998,1269.456,556.1727678385624
1687,2019-03-26,1781.6399999999992,1029.0299999999995,577.5745941941133
1688,2019-03-27,1811.88,1077.1599999999994,594.4985319116053
1689,2019-03-28,2013.2799999999993,1193.1099999999994,592.6200031788921
1690,2019-03-29,1935.3999999999994,1145.667999999999,591.9541180117802
1691,2019-03-30,1814.1800000000003,1081.43,596.0985128267315
1698,2019-04-01,2227.934,1563.0459999999996,701.5674611545941
1708,2019-04-02,2091.607000000001,1550.705,741.3940572966142
1717,2019-04-03,1967.9450000000002,1521.1490000000006,772.963167161684
1719,2019-04-04,2161.295,1637.6849999999995,757.7332108758867
1720,2019-04-05,2555.3400000000015,1742.1099999999983,681.7527217513119
1721,2019-04-06,2222.299999999999,1571.46,707.1322503712374
1722,2019-04-08,2338.3100000000004,1865.7799999999995,797.9181545646211
1723,2019-04-09,1906.4129999999996,1717.9439999999988,901.1394697791084
1699,2019-04-10,1849.1650000000018,1771.3660000000004,957.9274970054045
1700,2019-04-11,2028.2500000000011,1868.8299999999992,921.4002218661399
1701,2019-04-12,1875.9640000000018,1710.1229999999996,911.5969176380772
1702,2019-04-13,2337.5500000000006,2116.8799999999987,905.5977412247858
1703,2019-04-15,3472.110000000001,2961.09,852.8214831903365
1704,2019-04-16,2889.996000000001,2439.904000000002,844.258607970392
1705,2019-04-17,2725.692000000002,2223.474999999998,815.7469736125713
1706,2019-04-18,2420.514000000001,1983.8500000000004,819.5986472294726
1707,2019-04-19,2741.8580000000015,2181.28,795.5481283129902
1709,2019-04-20,2451.667000000001,1738.6899999999998,709.1868512322428
1710,2019-04-22,3655.1180000000018,2177.9640000000004,595.8669460192529
1711,2019-04-23,2675.978000000002,1661.7670000000003,620.9942682637895
1712,2019-04-24,1979.0800000000006,1333.94,674.0202518341854
1713,2019-04-25,2425.5090000000005,1549.5569999999998,638.8584828998777
1714,2019-04-26,2362.4860000000012,1500.7019999999998,635.2215420535821
1715,2019-04-27,2178.569999999999,1375.2080000000005,631.2434303235615
1716,2019-04-29,2815.7450000000013,1782.3880000000001,633.0076054472261
1718,2019-04-30,2284.61,1463.2399999999989,640.4769304170072
1724,2019-05-01,2133.0900000000006,1526.9899999999996,715.8582150776568
1733,2019-05-02,2646.199999999999,1925.86,727.7832363389014
1743,2019-05-03,2999.0389999999993,2080.59,693.752231964973
1746,2019-05-04,2991.0999999999995,1982.2199999999978,662.7060278827181
1747,2019-05-06,3052.06,1938.7299999999993,635.2201463929279
1748,2019-05-07,3213.9800000000005,2016.2699999999988,627.34366735325
1749,2019-05-08,3303.5029999999965,2082.9199999999996,630.5185737685123
1750,2019-05-09,3336.422000000001,1973.1649999999995,591.4015073632769
1725,2019-05-10,3425.7899999999972,1942.3400000000001,566.9757924449548
1726,2019-05-11,3312.1350000000025,1795.9169999999988,542.2233695184518
1727,2019-05-13,4110.672999999997,2054.009,499.67706017968385
1728,2019-05-14,3349.689,1486.6599999999999,443.82030690013306
1729,2019-05-15,2990.9570000000017,1380.1199999999997,461.4309065626818
1730,2019-05-16,3163.580000000001,1383.1200000000003,437.2008926595818
1731,2019-05-17,2789.62,1211.5899999999992,434.3208035503041
1732,2019-05-18,2268.8999999999996,1014.8089999999999,447.2691612675746
1734,2019-05-20,2169.6700000000005,1006.8960000000002,464.0779473376135
1735,2019-05-21,2278.987000000001,959.1580000000002,420.8703252804864
1736,2019-05-22,2453.1900000000023,1151.2440000000008,469.28448265319844
1737,2019-05-23,2875.3989999999985,1351.0400000000013,469.8617478826424
1738,2019-05-24,3341.6500000000005,1533.2499999999993,458.83021860458126
1739,2019-05-25,3042.557000000001,1380.2099999999996,453.63488670877786
1740,2019-05-27,4168.475,1778.766,426.7186441084569
1741,2019-05-28,2222.4200000000005,962.6699999999994,433.16294849758333
1742,2019-05-29,2632.589999999998,1137.409999999999,432.0498064643563
1744,2019-05-30,2558.5650000000014,1157.8609999999992,452.5431247593861
1745,2019-05-31,3040.8700000000003,1419.1759999999997,466.7006481697671
1751,2019-06-01,2459.73,1223.1900000000005,497.2862875193621
1770,2019-06-03,4425.082999999996,2058.547999999997,465.19986178790293
1771,2019-06-04,3701.169999999997,1697.4460000000001,458.62416479113404
1772,2019-06-05,4049.954000000003,1760.7610000000006,434.760740492361
1773,2019-06-06,4098.7699999999995,1662.650000000001,405.64608406912345
1774,2019-06-07,2983.208000000001,1194.5989999999997,400.4410688091475
1775,2019-06-08,2354.8,921.2889999999992,391.23874639035125
1752,2019-06-10,4297.624999999999,1572.549999999999,365.91140455484117
1753,2019-06-11,3768.7200000000007,1342.8859999999988,356.32416311108244
1754,2019-06-12,3622.9599999999978,1219.0459999999991,336.477907567293
1755,2019-06-13,3949.4320000000007,1282.6349999999995,324.7644218206566
1756,2019-06-14,4308.699999999996,1328.4819999999993,308.3254810035511
1757,2019-06-15,3059.9600000000005,954.1799999999997,311.8276055896154
1758,2019-06-17,4660.859999999996,1434.7259999999987,307.8243071021228
1759,2019-06-18,3339.5950000000003,1033.7590000000005,309.5462174305568
1760,2019-06-19,2871.4399999999982,898.4680000000001,312.89805811718185
1761,2019-06-20,2799.3039999999987,889.4679999999998,317.74612546547297
1762,2019-06-21,3114.49,999.5359999999996,320.930874717851
1763,2019-06-22,2651.6899999999973,803.5269999999996,303.0244862710197
1764,2019-06-24,3328.2050000000036,1047.802,314.8249581981875
1765,2019-06-25,3443.4599999999996,1095.4660000000001,318.129439575311
1766,2019-06-26,3418.099999999998,1101.4689999999991,322.2459846113337
1767,2019-06-27,2052.7300000000014,677.0899999999992,329.8485431595966
1768,2019-06-28,2025.5360000000003,731.2899999999996,361.03530127334176
1769,2019-06-29,2356.532,820.1839999999999,348.0470454040089
1776,2019-07-01,2386.769999999999,829.3999999999999,347.49892113609616
1786,2019-07-02,2040.3880000000004,678.5199999999995,332.54459445948487
1795,2019-07-03,2663.5919999999996,817.8000000000004,307.02900444212196
1798,2019-07-04,2308.250000000002,675.5719999999997,292.6771363587129
1799,2019-07-05,2435.0399999999995,701.5900000000007,288.12257704185595
1800,2019-07-06,1731.0449999999994,505.7449999999998,292.16167112928895
1801,2019-07-08,2041.7000000000007,586.3379999999995,287.1812705098689
1802,2019-07-09,1977.7000000000019,587.2399999999999,296.93077817666955
1777,2019-07-10,1983.52,581.4200000000001,293.12535290796166
1778,2019-07-11,1492.3599999999997,466.2600000000002,312.43131684044084
1779,2019-07-12,1572.6300000000017,511.3169999999997,325.13496499494426
1780,2019-07-13,1635.1899999999991,539.0000000000003,329.625303481553
1781,2019-07-15,2254.500000000001,721.4599999999998,320.0088711465955
1782,2019-07-16,1805.841,578.6669999999995,320.44183291884474
1783,2019-07-17,1868.4399999999996,615.0520000000004,329.17942240585757
1784,2019-07-18,1701.3599999999992,557.5369999999997,327.7007805520289
1785,2019-07-19,1427.6699999999998,470.8879999999999,329.8297225549322
1787,2019-07-20,1170.9099999999994,394.727,337.11130659060063
1788,2019-07-22,1696.4010000000007,560.4780000000001,330.3924013249225
1789,2019-07-23,1538.0580000000002,494.502,321.5106322388362
1790,2019-07-24,1767.7530000000004,575.5330000000004,325.5731994232227
1791,2019-07-25,1722.7979999999993,553.7000000000002,321.3957759412307
1792,2019-07-26,1694.106999999999,532.3959999999996,314.26350283659764
1793,2019-07-27,1185.8399999999992,385.8300000000001,325.3642987249548
1794,2019-07-29,1681.6540000000005,550.0929999999995,327.11425774862096
1796,2019-07-30,1700.7119999999977,546.0669999999998,321.0814059052917
1797,2019-07-31,1774.4200000000005,608.3480000000003,342.84329527394874
1803,2019-08-01,1455.9710000000002,551.8720000000004,379.04051660369635
1812,2019-08-02,1495.38,595.3340000000004,398.11552916315605
1822,2019-08-03,206.1,73.02999999999997,354.3425521591459
1825,2019-08-05,1855.6519999999998,722.8199999999996,389.5234666844859
1826,2019-08-06,1530.6260000000009,594.5100000000003,388.4097094914107
1827,2019-08-07,1696.3900000000003,671.8679999999999,396.0575103602354
1828,2019-08-08,1466.1599999999996,583.7200000000001,398.12844437169224
1829,2019-08-09,1612.9799999999996,638.4000000000003,395.7891604359636
1804,2019-08-10,1638.9000000000005,687.0099999999998,419.1897004088105
1805,2019-08-12,2030.5829999999999,894.863,440.6926483674886
1806,2019-08-13,1654.7199999999998,731.0299999999994,441.78471282150423
1807,2019-08-14,1929.6300000000003,817.883,423.8548322735446
1808,2019-08-15,1852.9940000000004,753.3760000000003,406.57228247905834
1809,2019-08-16,1662.2200000000005,664.1500000000005,399.55601544921876
1810,2019-08-17,1515.5699999999997,591.9280000000001,390.56460605580753
1811,2019-08-19,2262.91,882.5740000000001,390.0172786367996
1813,2019-08-20,1942.0240000000006,762.6790000000002,392.72377684312863
1814,2019-08-21,1985.6899999999998,794.066,399.89424331088946
1815,2019-08-22,1767.7730000000001,692.9520000000005,391.9915056967158
1816,2019-08-23,1473.1999999999994,590.3670000000002,400.7378495791478
1817,2019-08-24,1417.245000000001,559.2199999999999,394.582446930488
1818,2019-08-26,2227.700000000001,882.3449999999996,396.07891547335777
1819,2019-08-27,2343.59,912.7150000000006,389.4516532328609
1820,2019-08-28,1660.4799999999998,701.3599999999996,422.38388899595276
1821,2019-08-29,1977.9800000000005,824.4559999999998,416.8171568974406
1823,2019-08-30,1974.7319999999995,812.4899999999994,411.44317304829195
1824,2019-08-31,1750.1599999999994,727.9240000000005,415.91854459020936
1837,2019-09-02,2616.16,1102.0469999999991,421.2460247079686
1846,2019-09-03,2148.400000000001,935.3400000000003,435.3658536585365
1848,2019-09-04,2205.02,965.5319999999999,437.8790215054738
1849,2019-09-05,2081.886000000001,897.6849999999998,431.18835517410633
1850,2019-09-06,1911.4999999999986,813.8639999999996,425.7724300287733
1851,2019-09-07,1679.1760000000002,708.0899999999999,421.6889712573309
1852,2019-09-08,4.08,1.63,399.5098039215686
1853,2019-09-09,2177.4700000000007,950.7290000000011,436.62094081663616
1830,2019-09-10,1645.8500000000006,745.3500000000001,452.8663000881003
1831,2019-09-11,1658.37,737.098,444.47137852228394
1832,2019-09-12,108.96000000000001,53.429,490.3542584434655
1833,2019-09-16,1170.59,572.7099999999999,489.2490111823951
1834,2019-09-17,1857.119999999998,885.7120000000002,476.92771603342874
1835,2019-09-18,2063.2389999999996,960.4380000000004,465.50011898766974
1836,2019-09-19,2070.43,952.2959999999998,459.95083146979124
1838,2019-09-20,2403.39,1057.0699999999995,439.82458111251174
1839,2019-09-21,1909.1819999999996,847.8559999999998,444.09385799782314
1840,2019-09-23,1523.7239999999995,720.3359999999996,472.7470329272229
1841,2019-09-24,1891.6949999999986,851.9480000000001,450.3622412703955
1842,2019-09-25,2222.236000000002,978.4600000000005,440.3042701135251
1843,2019-09-26,2387.07,1019.7869999999998,427.2128592793675
1844,2019-09-27,2173.360000000001,889.108,409.0937534508777
1845,2019-09-28,1413.8899999999996,590.7060000000001,417.7878052748094
1847,2019-09-30,2021.054000000001,833.2159999999999,412.2680541935047
1570,2019-10-01,2156.5299999999984,875.1599999999999,405.81860674324054
1580,2019-10-02,1507.7300000000005,608.548,403.6186850430779
1589,2019-10-03,1152.4500000000003,470.8899999999999,408.5990715432338
1592,2019-10-04,1313.1999999999994,526.5319999999998,400.9533962838867
1593,2019-10-05,1389.1680000000001,570.5880000000001,410.74081752531015
1594,2019-10-07,2024.1859999999986,853.6139999999996,421.7072936973184
1595,2019-10-08,1794.9399999999994,752.1539999999998,419.0413050018385
1596,2019-10-09,1841.9600000000016,759.6169999999998,412.3960346587327
1571,2019-10-10,1969.669999999999,798.6700000000005,405.4841673986003
1572,2019-10-11,1722.05,695.7099999999997,404.0010452658167
1573,2019-10-12,1624.9100000000003,684.5860000000001,421.3070262352992
1574,2019-10-14,1938.395,858.7399999999997,443.01600035080554
1575,2019-10-15,1795.47,796.8199999999997,443.79466100798106
1576,2019-10-16,1847.9830000000006,823.8469999999996,445.8087547342153
1577,2019-10-17,1581.1870000000006,720.2099999999999,455.4869221667011
1578,2019-10-18,1814.1609999999998,823.5310000000003,453.945928724077
1579,2019-10-19,1167.1999999999998,555.6099999999997,476.01953392734725
1581,2019-10-21,1679.7999999999988,755.3200000000004,449.64876771044226
1582,2019-10-22,1456.5399999999995,665.0000000000001,456.5614401252285
1583,2019-10-23,1761.1899999999991,820.66,465.96903230202327
1584,2019-10-24,1682.3799999999992,787.6099999999999,468.1522604881182
1585,2019-10-25,1648.5520000000001,769.1599999999997,466.56702366682987
1586,2019-10-26,1500.190000000001,699.9699999999995,466.5875655750265
1587,2019-10-28,1828.6319999999998,847.2840000000001,463.34308926016837
1588,2019-10-29,1688.1200000000006,789.7870000000001,467.850034357747
1590,2019-10-30,1709.4099999999996,797.5899999999998,466.5878870487478
1591,2019-10-31,1715.6,806.365,470.01923525297275
1597,2019-11-01,1870.22,885.03,473.2224016425875
1606,2019-11-02,1477.2399999999998,694.1300000000002,469.883025100864
1617,2019-11-04,1880.1550000000007,896.8300000000004,476.9979070874476
1618,2019-11-05,1624.2199999999998,779.1699999999995,479.71949612737166
1619,2019-11-06,1696.4200000000005,822.6399999999998,484.92708173683377
1620,2019-11-07,1678.8549999999998,824.6359999999999,491.18953096008886
1621,2019-11-08,1702.852999999999,841.6169999999996,494.2393735689459
1622,2019-11-09,1419.4119999999996,704.6130000000003,496.41189450279444
1598,2019-11-11,1820.0329999999994,901.548,495.3470623884294
1599,2019-11-12,1715.8829999999998,882.4019999999996,514.2553425845466
1600,2019-11-13,1639.3099999999995,853.0300000000002,520.3591755067685
1601,2019-11-14,1658.7079999999999,858.8770000000003,517.7987927953567
1602,2019-11-15,1675.489999999999,881.407,526.0592423708888
1603,2019-11-16,1516.6320000000005,803.4820000000001,529.7804609160296
1604,2019-11-18,1861.648,1011.67,543.4271140408928
1605,2019-11-19,1511.0579999999995,835.3179999999999,552.8034000018531
1607,2019-11-20,1784.8400000000006,1001.6969999999998,561.2250958069068
1608,2019-11-21,1789.323,998.4599999999999,558.0099288948948
1609,2019-11-22,1866.9880000000014,1037.301,555.6013214868008
1610,2019-11-23,1507.8419999999999,842.0429999999999,558.4424628044583
1611,2019-11-25,1697.6829999999998,961.1390000000007,566.1475081036924
1612,2019-11-26,1766.2499999999995,1001.4019999999996,566.9650389242745
1613,2019-11-27,1588.0509999999992,904.1249999999997,569.3299522496444
1614,2019-11-28,1410.9960000000005,852.4770000000001,604.1668438464743
1615,2019-11-29,1638.5249999999999,990.5399999999995,604.5315146244333
1616,2019-11-30,1358.2420000000002,867.1530000000001,638.4377747117229
1632,2019-12-02,1521.7169999999996,988.3989999999998,649.5287888615294
1641,2019-12-03,1688.7969999999993,1171.8169999999993,693.876765531914
1644,2019-12-04,1732.466,1215.777999999999,701.7615352913126
1645,2019-12-05,1639.6750000000002,1144.1399999999999,697.7846219525209
1646,2019-12-06,1637.7799999999995,1142.2099999999994,697.4135720304312
1647,2019-12-07,1338.2599999999995,949.0200000000002,709.1447102954587
1648,2019-12-09,1850.9460000000001,1310.36,707.9406962709878
1623,2019-12-10,1697.4980000000003,1200.0689999999986,706.9634249937251
1624,2019-12-11,1921.5729999999994,1337.2930000000003,695.9366102666933
1625,2019-12-12,1607.2130000000004,1123.4949999999994,699.0330466465858
1626,2019-12-13,1702.6449999999995,1168.3909999999996,686.2211441609965
1627,2019-12-14,1343.5199999999993,924.4499999999995,688.0805644873169
1628,2019-12-16,1759.1600000000003,1204.4499999999994,684.6733668341703
1629,2019-12-17,1595.1129999999994,1077.4950000000003,675.4975979758178
1630,2019-12-18,1752.8709999999996,1145.2169999999994,653.3378668481591
1631,2019-12-19,1568.601,1025.6519999999996,653.8641757846639
1633,2019-12-20,1604.61,1044.0380000000002,650.6490673746271
1634,2019-12-21,1252.97,829.5200000000002,662.0429858655835
1635,2019-12-23,1657.5819999999999,1109.1830000000002,669.1572422963089
1636,2019-12-24,1631.2599999999998,1096.48,672.1675269423637
1637,2019-12-25,1485.4999999999986,1038.4499999999996,699.0575563783241
1638,2019-12-26,1491.56,1063.8299999999997,713.2331250502828
1639,2019-12-27,1597.7299999999996,1149.3999999999987,719.3956425678927
1640,2019-12-28,1294.2739999999994,947.3719999999998,731.9717463226491
1642,2019-12-30,1814.5869999999998,1311.0699999999993,722.5170245350592
1643,2019-12-31,1295.8839999999998,949.5530000000002,732.7453691842792
1862,2020-01-02,142.05300000000003,97.607,687.1167803566274
1871,2020-01-03,2155.030000000001,1606.889,745.645768272367
1874,2020-01-04,1553.951,1204.651,775.2181375088404
1875,2020-01-06,2186.980000000001,1783.7899999999997,815.6407466003343
1876,2020-01-07,1900.7830000000004,1666.9800000000002,876.996479871716
1877,2020-01-08,1828.2260000000003,1613.8069999999996,882.7174539690384
1878,2020-01-09,1742.517,1494.8319999999999,857.8579147290958
1854,2020-01-10,2201.24,1873.359999999999,851.0475913575981
1855,2020-01-11,1721.4939999999995,1490.1799999999998,865.6318290972843
1856,2020-01-13,2322.7330000000006,1965.7699999999995,846.3176783556263
1857,2020-01-14,2178.9149999999995,1808.9599999999994,830.211366666437
1858,2020-01-15,2028.8599999999994,1693.8999999999999,834.9023589602043
1859,2020-01-16,1938.889999999999,1559.2000000000003,804.1714589275313
1860,2020-01-17,1820.7199999999991,1456.9099999999996,800.1834439122986
1861,2020-01-18,1392.6119999999999,1151.2039999999995,826.6509264604927
1863,2020-01-20,1858.2250000000001,1540.1080000000013,828.805984205358
1864,2020-01-21,1645.4800000000002,1386.970000000001,842.8969054622364
1865,2020-01-22,1421.6200000000003,1249.3279999999988,878.8058693603062
1866,2020-01-23,1135.9899999999998,968.2279999999997,852.3208831063654
1867,2020-01-24,77.85400000000001,49.48499999999999,635.6128137282603
1868,2020-01-27,4.2,5.46,1300.0
1869,2020-01-28,990.3599999999999,854.39,862.7064905690861
1870,2020-01-29,1613.7829999999994,1350.619999999999,836.9278893134948
1872,2020-01-30,1572.7619999999995,1331.0199999999995,846.2946078300467
1873,2020-01-31,1524.4299999999998,1277.3999999999999,837.9525461975951
1954,2020-02-01,1461.489,1210.7499999999998,828.4359307528142
1973,2020-02-03,1871.7789999999989,1578.4630000000002,843.2956027394266
1974,2020-02-04,1590.5850000000003,1392.2390000000003,875.2999682506751
1975,2020-02-05,1592.9520000000002,1334.3760000000004,837.6749581908308
1976,2020-02-06,1483.2449999999997,1250.9199999999996,843.3670769158163
1977,2020-02-07,1545.2799999999995,1302.7700000000004,843.0640401739496
1978,2020-02-08,1272.1959999999997,1082.9119999999996,851.21474992847
1955,2020-02-10,1714.5219999999993,1443.2610000000002,841.7862237988203
1956,2020-02-11,1600.8999999999999,1327.1699999999996,829.0149291023797
1957,2020-02-12,1449.8400000000004,1247.42,860.3845941621142
1958,2020-02-13,1306.6300000000003,1141.35,873.5066545234686
1959,2020-02-14,1443.4880000000007,1313.3000000000004,909.8101265822784
1960,2020-02-15,1387.6000000000004,1285.5699999999993,926.4701643124812
1961,2020-02-17,1674.7559999999996,1549.2869999999996,925.0822209324821
1962,2020-02-18,1259.7039999999997,1249.576999999999,991.9608098410415
1963,2020-02-19,1306.5259999999992,1316.4419999999996,1007.5895925530762
1964,2020-02-20,1693.546,1683.9869999999999,994.3556301393642
1965,2020-02-21,1514.0749999999987,1590.7599999999995,1050.6480854647232
1966,2020-02-22,1418.2999999999995,1567.2999999999993,1105.0553479517732
1967,2020-02-24,1612.4599999999991,1898.1250000000005,1177.1609838383597
1968,2020-02-25,1641.0509999999988,2043.7599999999995,1245.397004724412
1969,2020-02-26,1322.4839999999992,1875.140999999999,1417.8931465333417
1970,2020-02-27,1828.8029999999992,2654.834,1451.6785022771733
1971,2020-02-28,1988.617,2716.730000000001,1366.1403880184073
1972,2020-02-29,1327.88,1789.0999999999997,1347.335602614694
1988,2020-03-02,2989.2270000000017,3413.060000000001,1141.786823148593
1997,2020-03-03,2120.650000000001,2223.4600000000028,1048.4804187395382
2000,2020-03-04,1494.8189999999997,1563.1709999999994,1045.725937387737
2001,2020-03-05,1400.2930000000003,1397.7290000000007,998.1689546402077
2002,2020-03-06,1540.9700000000007,1425.6099999999997,925.1380623892737
2003,2020-03-07,1113.3200000000002,987.1999999999998,886.7172061940859
2004,2020-03-09,1417.9919999999995,1299.210999999999,916.2329547698432
1979,2020-03-10,1290.937000000001,1296.6100000000004,1004.3944824573155
1980,2020-03-11,1309.1900000000005,1386.0800000000004,1058.7309710584407
1981,2020-03-12,1501.05,1549.9500000000003,1032.5771959628262
1982,2020-03-13,1632.665,1639.7899999999997,1004.3640305880263
1983,2020-03-14,1443.3340000000003,1439.069999999999,997.0457288472376
1984,2020-03-16,2257.955000000001,2133.0900000000015,944.6999608052422
1985,2020-03-17,1665.077,1575.2999999999997,946.082373367718
1986,2020-03-18,1612.0949999999996,1483.6,920.293158901926
1987,2020-03-19,1712.011,1500.365000000001,876.3757943144062
1989,2020-03-20,1571.294,1311.5400000000006,834.687843268033
1990,2020-03-21,1377.7499999999995,1173.9700000000005,852.0921792778087
1991,2020-03-23,1752.859,1493.2849999999999,851.9139303275391
1992,2020-03-24,1478.1,1268.0199999999998,857.8715919085312
1993,2020-03-25,1363.649999999999,1252.4099999999994,918.4248157518426
1994,2020-03-26,1480.9660000000006,1367.193000000001,923.1764942611784
1995,2020-03-27,1336.1399999999996,1318.8799999999997,987.0821919858698
1996,2020-03-28,1306.4649999999997,1313.71,1005.5454987313095
1998,2020-03-30,1890.237999999999,2024.8320000000003,1071.2047900846355
1999,2020-03-31,1884.3569999999995,1973.0329999999997,1047.0590233167072
2005,2020-04-01,2134.0870000000004,2140.002,1002.7716770684605
2014,2020-04-02,2143.5609999999992,2002.2140000000004,934.0597258487168
2024,2020-04-03,1818.265000000001,1714.4599999999984,942.9098618738178
2026,2020-04-04,2076.9620000000004,2024.1229999999994,974.5594767742496
2027,2020-04-06,2778.721,2695.9360000000006,970.2075163357532
2028,2020-04-07,2560.217,2503.5069999999987,977.8495338481068
2029,2020-04-08,2823.458000000001,2635.580000000004,933.458192046775
2030,2020-04-09,2611.411,2332.8730000000005,893.3381225705185
2006,2020-04-10,2438.5399999999995,2016.7799999999977,827.0440509485176
2007,2020-04-11,2111.1330000000003,1641.3959999999993,777.4953070223426
2008,2020-04-13,2220.8410000000017,1863.2830000000008,838.9988297226138
2009,2020-04-14,2178.860999999999,1844.6580000000013,846.615731797486
2010,2020-04-15,2284.825000000002,1960.2699999999995,857.9519219196209
2011,2020-04-16,2700.115000000001,2280.7969999999978,844.7036515111381
2012,2020-04-17,1695.2999999999993,1501.6,885.7429363534482
2013,2020-04-18,1553.8870000000006,1455.4980000000012,936.682010982781
2015,2020-04-20,2419.6400000000012,2392.01,988.5809459258397
2016,2020-04-21,2053.271000000001,1953.6510000000005,951.4822933748148
2017,2020-04-22,2704.7700000000004,2462.79,910.5358311427588
2018,2020-04-23,3224.5940000000046,2802.3599999999997,869.0582442316755
2019,2020-04-24,2648.2160000000017,2198.1800000000026,830.0606899135121
2020,2020-04-25,2804.4450000000024,2196.615999999999,783.2622854076286
2021,2020-04-27,3362.733000000002,2624.5880000000006,780.4925339002529
2022,2020-04-28,2933.1400000000003,2209.5239999999994,753.2964672671606
2023,2020-04-29,2757.299999999999,2020.6299999999999,732.829216987633
2025,2020-04-30,2204.3760000000007,1620.5550000000007,735.1536217051902
2031,2020-05-01,2282.26,1735.2500000000002,760.3209099752
2040,2020-05-02,2057.6989999999987,1590.0790000000009,772.7461596666966
2052,2020-05-04,2436.5620000000013,1958.5900000000004,803.8334341584575
2053,2020-05-05,2356.466000000001,1871.5939999999998,794.2376422999522
2054,2020-05-06,2585.830000000004,2027.28,783.9958543291697
2055,2020-05-07,2829.8680000000004,2167.620000000001,765.9791905488173
2056,2020-05-08,2333.170000000001,1657.2200000000007,710.2868629375484
2057,2020-05-09,2379.4620000000014,1725.5529999999992,725.186197552219
2032,2020-05-11,2649.840000000002,1914.1800000000003,722.3756906077343
2033,2020-05-12,2464.375000000001,1772.529,719.2610702510776
2034,2020-05-13,2753.55,1890.2779999999993,686.4876250658239
2035,2020-05-14,2926.596000000001,2014.7589999999987,688.4308596061766
2036,2020-05-15,3052.2989999999995,2149.130000000001,704.1020555325679
2037,2020-05-16,1629.6339999999998,1206.2899999999997,740.2214239516358
2038,2020-05-18,2593.8799999999987,1892.6899999999998,729.6752355544592
2039,2020-05-19,2937.1600000000003,2131.2399999999993,725.6124964251179
2041,2020-05-20,2175.5999999999976,1538.57,707.1934179077044
2042,2020-05-21,2343.2000000000007,1602.8299999999995,684.0346534653461
2043,2020-05-22,3131.233,2103.080000000001,671.6459618303719
2044,2020-05-23,3177.0329999999985,2059.325,648.1912526561734
2045,2020-05-25,4474.470999999999,2647.497,591.6893862984028
2046,2020-05-26,3340.263,1965.6180000000004,588.4620462520468
2047,2020-05-27,3298.2399999999984,1913.76,580.2367323178426
2048,2020-05-28,3234.9650000000024,1812.4100000000003,560.2564479059275
2049,2020-05-29,2990.7399999999993,1577.9399999999978,527.6085517296716
2050,2020-05-30,2166.4430000000007,1140.7319999999997,526.5460480612688
2051,2020-05-31,84.53,62.620000000000005,740.8020821010293
2058,2020-06-01,3050.11,1740.0899999999995,570.500736039028
2068,2020-06-02,2836.8899999999994,1634.5599999999997,576.1802537285549
2078,2020-06-03,2748.9799999999996,1568.3360000000011,570.5156094260421
2080,2020-06-04,2514.885,1415.6020000000003,562.8893567697927
2081,2020-06-05,2995.22,1659.3500000000004,553.9993723332511
2082,2020-06-06,2764.1200000000013,1492.3649999999998,539.9060098693252
2083,2020-06-08,4416.179000000002,2186.849000000001,495.1902991251034
2084,2020-06-09,3443.263999999997,1633.3370000000002,474.3571796992626
2059,2020-06-10,2100.2799999999997,996.0999999999992,474.27009732035697
2060,2020-06-11,2793.8300000000013,1385.7739999999997,496.0122842119954
2061,2020-06-12,1885.5770000000005,952.5389999999991,505.17109616844016
2062,2020-06-13,2047.995,1110.1999999999991,542.0911672147632
2063,2020-06-15,1800.8400000000001,1064.94,591.3573665622708
2064,2020-06-16,2400.8400000000024,1355.5200000000004,564.6023891637923
2065,2020-06-17,2505.8040000000005,1414.7809999999986,564.6016208769713
2066,2020-06-18,2641.709999999998,1510.5500000000006,571.8076548902044
2067,2020-06-19,2334.539999999999,1357.8259999999993,581.624645540449
2069,2020-06-20,1461.0100000000002,879.2300000000001,601.7960178232867
2070,2020-06-21,42.89,43.169999999999995,1006.5283282816506
2071,2020-06-22,2547.6160000000004,1480.104999999999,580.9764893924355
2072,2020-06-23,3189.69,1795.3900000000006,562.8728810636771
2073,2020-06-24,3552.0500000000006,2048.2979999999993,576.6523556819299
2074,2020-06-25,1756.8720000000003,1078.9560000000001,614.1346666120241
2075,2020-06-26,2287.566999999998,1428.4200000000005,624.4276123934301
2076,2020-06-27,2487.069999999997,1522.0500000000009,611.9851873891779
2077,2020-06-29,3371.9800000000014,1893.5399999999986,561.5513733770656
