kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
0,3,7,0,6,924.6,21,4,276,5921,16352,서울,3842.014,41.540000000000006
3,3,7,0,6,1258.1,21,4,276,5921,16352,서울,3842.014,41.540000000000006
4,8,15,5,23,1250.0,21,4,26,6173,1581,부산,3842.014,41.540000000000006
4,6,25,5,23,514.02,21,4,26,6173,1581,부산,3842.014,41.540000000000006
4,17,47,5,23,639.99,21,4,26,6173,1581,부산,3842.014,41.540000000000006
0,8,29,5,23,1096.0,21,4,26,6173,1581,부산,3842.014,41.540000000000006
0,8,15,5,23,750.0,21,4,26,6173,1581,부산,3842.014,41.540000000000006
0,25,63,5,23,793.01,21,4,26,6173,1581,부산,3842.014,41.540000000000006
8,5,23,5,23,1342.28,21,4,26,6173,1581,부산,3842.014,41.540000000000006
8,9,16,5,23,820.92,21,4,26,6173,1581,부산,3842.014,41.540000000000006
8,8,15,5,23,701.57,21,4,26,6173,1581,부산,3842.014,41.540000000000006
8,17,47,5,23,765.27,21,4,26,6173,1581,부산,3842.014,41.540000000000006
4,7,27,9,19,848.89,21,4,924,7046,65074,서산,3842.014,41.540000000000006
0,3,13,9,19,550.0,21,4,924,7046,65074,서산,3842.014,41.540000000000006
8,10,75,9,19,1400.83,21,4,924,7046,65074,서산,3842.014,41.540000000000006
8,12,39,9,19,1120.14,21,4,924,7046,65074,서산,3842.014,41.540000000000006
6,7,27,9,19,483.33,21,4,924,7046,65074,서산,3842.014,41.540000000000006
1,0,0,9,19,1483.93,21,4,924,7046,65074,서산,3842.014,41.540000000000006
4,21,54,9,11,1155.89,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,21,35,9,11,931.31,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,6,25,9,11,664.23,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,6,26,9,11,801.62,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,20,53,9,11,1209.95,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,12,2,9,11,568.43,21,4,924,7046,65074,부여,3842.014,41.540000000000006
0,22,56,9,11,633.33,21,4,924,7046,65074,부여,3842.014,41.540000000000006
8,22,56,9,11,830.75,21,4,924,7046,65074,부여,3842.014,41.540000000000006
4,10,30,8,32,958.03,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,10,60,8,32,988.1,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,5,22,8,32,882.79,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,3,55,8,32,817.75,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,11,11,8,32,920.68,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,21,35,8,32,977.18,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,21,54,8,32,1014.94,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,21,3,8,32,836.9,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,6,26,8,32,1110.38,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,6,25,8,32,957.39,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,7,14,8,32,1043.28,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,7,27,8,32,966.03,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,20,53,8,32,844.96,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,20,52,8,32,652.31,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,20,24,8,32,791.55,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,12,2,8,32,938.7,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,2,12,8,32,380.0,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,15,44,8,32,1091.67,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,28,67,8,32,988.93,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,17,48,8,32,957.22,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,27,66,8,32,1004.42,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,24,62,8,32,1052.82,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,0,0,8,32,1667.17,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,18,76,8,32,1069.35,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,30,72,8,32,1187.91,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,10,10,8,32,2044.26,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,5,17,8,32,1043.44,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,5,21,8,32,1031.16,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,3,13,8,32,963.77,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,3,7,8,32,1016.52,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,11,36,8,32,931.56,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,8,29,8,32,927.1,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,20,28,8,32,966.12,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,12,38,8,32,1044.51,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,28,70,8,32,854.96,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,13,41,8,32,1158.33,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,27,65,8,32,953.88,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,19,51,8,32,967.76,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,25,32,8,32,1064.39,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,25,63,8,32,1175.89,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,26,19,8,32,1000.05,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,24,61,8,32,795.73,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,30,71,8,32,1061.14,21,4,906,8265,74856,제주,3842.014,41.540000000000006
0,31,73,8,32,780.83,21,4,906,8265,74856,제주,3842.014,41.540000000000006
7,10,60,8,32,1273.33,21,4,906,8265,74856,제주,3842.014,41.540000000000006
2,9,77,8,32,964.96,21,4,906,8265,74856,제주,3842.014,41.540000000000006
2,1,5,8,32,1030.74,21,4,906,8265,74856,제주,3842.014,41.540000000000006
2,15,18,8,32,1266.52,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,10,75,8,32,1000.43,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,10,10,8,32,939.53,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,5,79,8,32,1004.82,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,5,23,8,32,1005.73,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,5,17,8,32,739.25,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,3,13,8,32,600.8,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,9,16,8,32,1017.42,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,1,4,8,32,790.28,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,8,33,8,32,1047.57,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,8,15,8,32,994.04,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,15,18,8,32,913.43,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,28,70,8,32,915.51,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,17,47,8,32,900.25,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,13,41,8,32,1257.14,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,16,46,8,32,1071.44,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,16,45,8,32,1223.82,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,29,68,8,32,860.97,21,4,906,8265,74856,제주,3842.014,41.540000000000006
8,30,71,8,32,760.09,21,4,906,8265,74856,제주,3842.014,41.540000000000006
6,10,30,8,32,820.74,21,4,906,8265,74856,제주,3842.014,41.540000000000006
6,10,75,8,32,965.89,21,4,906,8265,74856,제주,3842.014,41.540000000000006
6,5,79,8,32,1357.78,21,4,906,8265,74856,제주,3842.014,41.540000000000006
6,25,32,8,32,1133.33,21,4,906,8265,74856,제주,3842.014,41.540000000000006
6,0,0,8,32,1566.67,21,4,906,8265,74856,제주,3842.014,41.540000000000006
4,3,55,8,18,1000.82,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,21,35,8,18,1060.67,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,21,54,8,18,969.4,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,21,3,8,18,1011.13,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,6,25,8,18,997.63,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,6,26,8,18,1056.83,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,7,27,8,18,1023.45,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,20,24,8,18,739.4,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,15,44,8,18,1190.0,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,10,10,8,18,2200.0,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,3,7,8,18,847.5,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,3,13,8,18,958.33,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,20,28,8,18,860.46,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,12,38,8,18,1070.03,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,27,65,8,18,1094.61,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,26,19,8,18,1078.0,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
0,24,61,8,18,1219.61,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,10,75,8,18,1147.93,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,10,10,8,18,650.47,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,5,23,8,18,878.85,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,8,33,8,18,718.24,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,8,15,8,18,710.69,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,15,18,8,18,1241.98,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,28,70,8,18,961.03,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,16,46,8,18,1048.58,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,16,45,8,18,1065.19,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
8,29,68,8,18,1169.92,21,4,906,8265,74856,서귀포,3842.014,41.540000000000006
4,5,23,2,26,1602.94,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,5,79,2,26,1581.99,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,5,22,2,26,1348.6,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,3,55,2,26,1786.98,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,6,25,2,26,1981.1,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,7,14,2,26,910.0,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,15,44,2,26,1683.35,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,17,48,2,26,2093.11,21,3,3159,9739,307653,영천,15459.506000000001,2.06
0,5,17,2,26,1750.0,21,3,3159,9739,307653,영천,15459.506000000001,2.06
0,3,13,2,26,1233.33,21,3,3159,9739,307653,영천,15459.506000000001,2.06
0,3,55,2,26,833.33,21,3,3159,9739,307653,영천,15459.506000000001,2.06
0,15,18,2,26,1622.7,21,3,3159,9739,307653,영천,15459.506000000001,2.06
0,31,73,2,26,1755.05,21,3,3159,9739,307653,영천,15459.506000000001,2.06
7,10,75,2,26,1766.31,21,3,3159,9739,307653,영천,15459.506000000001,2.06
7,10,30,2,26,1763.55,21,3,3159,9739,307653,영천,15459.506000000001,2.06
7,10,60,2,26,1979.58,21,3,3159,9739,307653,영천,15459.506000000001,2.06
7,15,18,2,26,1754.93,21,3,3159,9739,307653,영천,15459.506000000001,2.06
2,10,10,2,26,1666.67,21,3,3159,9739,307653,영천,15459.506000000001,2.06
2,3,55,2,26,1690.06,21,3,3159,9739,307653,영천,15459.506000000001,2.06
2,8,33,2,26,1780.0,21,3,3159,9739,307653,영천,15459.506000000001,2.06
2,15,18,2,26,1619.57,21,3,3159,9739,307653,영천,15459.506000000001,2.06
8,5,79,2,26,297.25,21,3,3159,9739,307653,영천,15459.506000000001,2.06
6,10,30,2,26,1040.0,21,3,3159,9739,307653,영천,15459.506000000001,2.06
6,5,23,2,26,1025.88,21,3,3159,9739,307653,영천,15459.506000000001,2.06
4,5,23,2,29,1473.0,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,5,79,2,29,1178.92,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,5,22,2,29,1575.0,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,8,15,2,29,1587.22,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,6,25,2,29,1760.51,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,7,14,2,29,1719.36,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,20,24,2,29,1739.42,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,20,52,2,29,1611.4,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,27,66,2,29,1770.47,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,18,76,2,29,2080.91,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,5,17,2,29,1564.34,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,3,13,2,29,1669.91,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,20,28,2,29,1782.55,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,13,41,2,29,1763.06,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,18,76,2,29,800.0,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,30,71,2,29,2220.92,21,3,3159,9739,307653,의성,15459.506000000001,2.06
7,10,60,2,29,1698.57,21,3,3159,9739,307653,의성,15459.506000000001,2.06
7,12,39,2,29,1763.06,21,3,3159,9739,307653,의성,15459.506000000001,2.06
2,3,55,2,29,1773.31,21,3,3159,9739,307653,의성,15459.506000000001,2.06
6,5,79,2,29,1333.33,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,5,79,2,2,1116.27,21,3,3159,9739,307653,합천,15459.506000000001,2.06
4,5,23,2,2,1743.91,21,3,3159,9739,307653,합천,15459.506000000001,2.06
4,6,25,2,2,1853.09,21,3,3159,9739,307653,합천,15459.506000000001,2.06
4,6,26,2,2,2098.9,21,3,3159,9739,307653,합천,15459.506000000001,2.06
0,5,23,2,2,908.4,21,3,3159,9739,307653,합천,15459.506000000001,2.06
0,3,13,2,2,1748.96,21,3,3159,9739,307653,합천,15459.506000000001,2.06
0,25,32,2,2,1137.31,21,3,3159,9739,307653,합천,15459.506000000001,2.06
7,10,75,2,2,2129.87,21,3,3159,9739,307653,합천,15459.506000000001,2.06
7,10,30,2,2,1979.57,21,3,3159,9739,307653,합천,15459.506000000001,2.06
2,10,10,2,2,1743.19,21,3,3159,9739,307653,합천,15459.506000000001,2.06
8,5,23,2,2,1178.71,21,3,3159,9739,307653,합천,15459.506000000001,2.06
8,5,79,2,2,1127.24,21,3,3159,9739,307653,합천,15459.506000000001,2.06
4,5,22,2,7,1307.86,21,3,3159,9739,307653,구미,15459.506000000001,2.06
4,4,9,2,7,1171.43,21,3,3159,9739,307653,구미,15459.506000000001,2.06
0,5,17,2,7,1217.62,21,3,3159,9739,307653,구미,15459.506000000001,2.06
0,4,8,2,7,1642.74,21,3,3159,9739,307653,구미,15459.506000000001,2.06
1,25,63,2,7,1121.62,21,3,3159,9739,307653,구미,15459.506000000001,2.06
1,4,8,2,7,1164.26,21,3,3159,9739,307653,구미,15459.506000000001,2.06
4,5,23,2,8,1415.51,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,5,79,2,8,1603.18,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,7,14,2,8,1400.33,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,17,48,2,8,1576.14,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,13,40,2,8,1761.55,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,25,63,2,8,1672.44,21,3,3159,9739,307653,의성,15459.506000000001,2.06
0,29,68,2,8,1748.27,21,3,3159,9739,307653,의성,15459.506000000001,2.06
4,5,23,2,21,1819.31,21,3,3159,9739,307653,안동,15459.506000000001,2.06
4,11,11,2,21,1603.44,21,3,3159,9739,307653,안동,15459.506000000001,2.06
4,21,3,2,21,1825.53,21,3,3159,9739,307653,안동,15459.506000000001,2.06
0,8,29,2,21,1150.0,21,3,3159,9739,307653,안동,15459.506000000001,2.06
0,30,71,2,21,1812.59,21,3,3159,9739,307653,안동,15459.506000000001,2.06
0,14,42,2,21,1288.71,21,3,3159,9739,307653,안동,15459.506000000001,2.06
6,14,43,2,21,1650.0,21,3,3159,9739,307653,안동,15459.506000000001,2.06
4,11,11,2,15,2032.16,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,21,3,2,15,1754.93,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,6,26,2,15,1933.33,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,7,14,2,15,1071.85,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,20,52,2,15,1780.72,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,12,2,2,15,1858.64,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,27,66,2,15,2158.92,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,16,45,2,15,1819.91,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,16,46,2,15,1533.33,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,0,0,2,15,1496.3,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,30,72,2,15,1797.43,21,3,3159,9739,307653,문경,15459.506000000001,2.06
0,3,13,2,15,1884.91,21,3,3159,9739,307653,문경,15459.506000000001,2.06
7,16,45,2,15,1748.34,21,3,3159,9739,307653,문경,15459.506000000001,2.06
2,3,55,2,15,2000.0,21,3,3159,9739,307653,문경,15459.506000000001,2.06
6,21,3,2,15,1198.5,21,3,3159,9739,307653,문경,15459.506000000001,2.06
6,12,2,2,15,1500.0,21,3,3159,9739,307653,문경,15459.506000000001,2.06
6,16,45,2,15,1350.0,21,3,3159,9739,307653,문경,15459.506000000001,2.06
6,30,72,2,15,1123.93,21,3,3159,9739,307653,문경,15459.506000000001,2.06
1,30,72,2,15,1514.2,21,3,3159,9739,307653,문경,15459.506000000001,2.06
4,18,76,2,25,2147.8,21,3,3159,9739,307653,영주,15459.506000000001,2.06
2,3,55,2,25,1356.58,21,3,3159,9739,307653,영주,15459.506000000001,2.06
4,5,23,2,9,1740.06,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,21,54,2,9,1700.0,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,8,15,2,9,2097.32,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,6,25,2,9,1404.98,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,7,27,2,9,1481.36,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,4,9,2,9,750.0,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
0,10,10,2,9,1533.33,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
7,10,75,2,9,1559.66,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
7,10,30,2,9,1644.32,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
2,10,10,2,9,1623.27,21,3,3159,9739,307653,추풍령,15459.506000000001,2.06
4,5,79,2,1,1706.58,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,5,22,2,1,1856.2,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,5,23,2,1,1756.67,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,9,34,2,1,1214.96,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,11,11,2,1,1476.19,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,6,25,2,1,1529.17,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,7,27,2,1,1926.75,21,3,3159,9739,307653,대구,15459.506000000001,2.06
0,5,17,2,1,1500.0,21,3,3159,9739,307653,대구,15459.506000000001,2.06
0,3,13,2,1,1669.35,21,3,3159,9739,307653,대구,15459.506000000001,2.06
0,9,16,2,1,1594.16,21,3,3159,9739,307653,대구,15459.506000000001,2.06
0,12,38,2,1,1785.48,21,3,3159,9739,307653,대구,15459.506000000001,2.06
7,10,75,2,1,1651.95,21,3,3159,9739,307653,대구,15459.506000000001,2.06
4,5,23,1,37,1660.53,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,5,79,1,37,1644.87,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,9,34,1,37,1592.32,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,21,54,1,37,1654.63,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,21,35,1,37,1633.25,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,8,15,1,37,1842.11,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,6,26,1,37,1600.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,6,25,1,37,1700.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,7,27,1,37,1647.76,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,7,14,1,37,1738.76,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,20,53,1,37,1722.95,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,2,12,1,37,1730.25,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,17,48,1,37,1739.29,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,16,46,1,37,1944.23,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,0,0,1,37,1803.29,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,5,21,1,37,1626.25,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,3,7,1,37,1694.68,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,7,27,1,37,585.64,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,2,31,1,37,1757.32,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,28,70,1,37,1857.95,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,13,41,1,37,1650.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,26,19,1,37,1685.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
0,24,61,1,37,1777.68,21,3,4023,8423,338877,합천,15459.506000000001,2.06
7,10,60,1,37,1904.28,21,3,4023,8423,338877,합천,15459.506000000001,2.06
7,1,4,1,37,1927.34,21,3,4023,8423,338877,합천,15459.506000000001,2.06
7,1,6,1,37,1869.5,21,3,4023,8423,338877,합천,15459.506000000001,2.06
7,12,39,1,37,2015.79,21,3,4023,8423,338877,합천,15459.506000000001,2.06
2,9,77,1,37,1329.29,21,3,4023,8423,338877,합천,15459.506000000001,2.06
2,8,33,1,37,1706.48,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,10,60,1,37,1746.83,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,5,23,1,37,910.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,9,34,1,37,1120.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,1,6,1,37,1065.0,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,20,53,1,37,977.42,21,3,4023,8423,338877,합천,15459.506000000001,2.06
6,16,46,1,37,1246.08,21,3,4023,8423,338877,합천,15459.506000000001,2.06
4,5,23,1,16,1664.88,21,3,4023,8423,338877,밀양,15459.506000000001,2.06
